source_snapshot_date,activity_month,activity_type,count,applicant_type,client_location,citizenship_country,sector,source_resource_id,source_last_modified,source_file_sha256,source_url,extraction_method
2026-08-31,2017-02,granted,93,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2017-02,lodged,67,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2017-03,granted,118,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2017-03,lodged,46,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2017-04,granted,73,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2017-04,lodged,38,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2017-05,granted,48,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2017-05,lodged,65,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2017-06,granted,73,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2017-06,lodged,109,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2017-07,granted,138,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2017-07,lodged,237,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2017-08,granted,139,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2017-08,lodged,125,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2017-09,granted,89,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2017-09,lodged,63,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2017-10,granted,44,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2017-10,lodged,33,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2017-11,granted,53,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2017-11,lodged,93,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2017-12,granted,59,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2017-12,lodged,107,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2018-01,granted,103,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2018-01,lodged,97,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2018-02,granted,60,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2018-02,lodged,49,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2018-03,granted,64,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2018-03,lodged,48,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2018-04,granted,60,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2018-04,lodged,58,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2018-05,granted,72,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2018-05,lodged,69,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2018-06,granted,53,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2018-06,lodged,93,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2018-07,granted,154,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2018-07,lodged,206,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2018-08,granted,162,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2018-08,lodged,131,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2018-09,granted,69,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2018-09,lodged,64,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2018-10,granted,45,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2018-10,lodged,62,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2018-11,granted,58,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2018-11,lodged,99,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2018-12,granted,72,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2018-12,lodged,104,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2019-01,granted,71,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2019-01,lodged,90,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2019-02,granted,39,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2019-02,lodged,55,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
